id,series_id,year,period,value,footnote_codes,original_file
225,CEU5552429207,2016,M13,37.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
226,CEU5552429208,2016,M13,25.99,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
227,CEU5552429230,2016,M13,980.03,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
228,CEU5552429231,2016,M13,418.68,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
229,CEU5552429232,2016,M13,11.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
230,CEU5552429234,2016,M13,142.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
231,CEU5552429235,2016,M13,212.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
232,CEU5552429281,2016,M13,5728,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
233,CEU5552429282,2016,M13,148884,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
234,CEU5553100007,2016,M13,33.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
235,CEU5553100008,2016,M13,20.69,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
236,CEU5553100030,2016,M13,699.3,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
237,CEU5553100031,2016,M13,298.75,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
238,CEU5553100032,2016,M13,8.84,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
239,CEU5553100034,2016,M13,115.9,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
240,CEU5553100035,2016,M13,186.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
241,CEU5553100081,2016,M13,39769,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
242,CEU5553100082,2016,M13,822939,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
243,CEU5553110007,2016,M13,32.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
244,CEU5553110008,2016,M13,19.03,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
245,CEU5553110030,2016,M13,620.95,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
246,CEU5553110031,2016,M13,265.28,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
247,CEU5553110032,2016,M13,8.13,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
248,CEU5553110034,2016,M13,91.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
249,CEU5553110035,2016,M13,144.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
250,CEU5553110081,2016,M13,14724,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
251,CEU5553110082,2016,M13,280177,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
252,CEU5553111007,2016,M13,33.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
253,CEU5553111008,2016,M13,18.26,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
254,CEU5553111030,2016,M13,613.37,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
255,CEU5553111031,2016,M13,262.04,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
256,CEU5553111032,2016,M13,7.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
257,CEU5553111034,2016,M13,89.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
258,CEU5553111035,2016,M13,135.9,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
259,CEU5553111081,2016,M13,9299,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
260,CEU5553111082,2016,M13,169762,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
261,CEU5553112007,2016,M13,31.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
262,CEU5553112008,2016,M13,23.05,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
263,CEU5553112030,2016,M13,724.92,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
264,CEU5553112031,2016,M13,309.69,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
265,CEU5553112032,2016,M13,9.85,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
266,CEU5553112034,2016,M13,88.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
267,CEU5553112035,2016,M13,159.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
268,CEU5553112081,2016,M13,3412,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
269,CEU5553112082,2016,M13,78630,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
270,CEU5553120007,2016,M13,33.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
271,CEU5553120008,2016,M13,21.45,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
272,CEU5553120030,2016,M13,712.03,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
273,CEU5553120031,2016,M13,304.19,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
274,CEU5553120032,2016,M13,9.16,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
275,CEU5553120034,2016,M13,103.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
276,CEU5553120035,2016,M13,175,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
277,CEU5553120081,2016,M13,7261,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
278,CEU5553120082,2016,M13,155732,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
279,CEU5553130007,2016,M13,35.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
280,CEU5553130008,2016,M13,21.77,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
281,CEU5553130030,2016,M13,764.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
282,CEU5553130031,2016,M13,326.56,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
283,CEU5553130032,2016,M13,9.3,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
284,CEU5553130034,2016,M13,158.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
285,CEU5553130035,2016,M13,243.3,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
286,CEU5553130081,2016,M13,17801,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
287,CEU5553130082,2016,M13,387460,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
288,CEU5553131007,2016,M13,34.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
289,CEU5553131008,2016,M13,21.03,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
290,CEU5553131030,2016,M13,732.38,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
291,CEU5553131031,2016,M13,312.88,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
292,CEU5553131032,2016,M13,8.98,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
293,CEU5553131034,2016,M13,159.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
294,CEU5553131035,2016,M13,244,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
295,CEU5553131081,2016,M13,15290,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
296,CEU5553131082,2016,M13,321618,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
297,CEU5553131107,2016,M13,34.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
298,CEU5553131108,2016,M13,19.34,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
299,CEU5553131130,2016,M13,668.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
300,CEU5553131131,2016,M13,285.42,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
301,CEU5553131132,2016,M13,8.26,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
302,CEU5553131134,2016,M13,168.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
303,CEU5553131135,2016,M13,256.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
304,CEU5553131181,2016,M13,11301,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
305,CEU5553131182,2016,M13,218574,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
306,CEU5553131207,2016,M13,35.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
307,CEU5553131208,2016,M13,25.83,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
308,CEU5553131230,2016,M13,920.11,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
309,CEU5553131231,2016,M13,393.08,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
310,CEU5553131232,2016,M13,11.03,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
311,CEU5553131234,2016,M13,137.3,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
312,CEU5553131235,2016,M13,221.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
313,CEU5553131281,2016,M13,3989,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
314,CEU5553131282,2016,M13,103037,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
315,CEU5553200007,2016,M13,34.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
316,CEU5553200008,2016,M13,18.75,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
317,CEU5553200030,2016,M13,652.43,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
318,CEU5553200031,2016,M13,278.73,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
319,CEU5553200032,2016,M13,8.01,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
320,CEU5553200034,2016,M13,93.3,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
321,CEU5553200035,2016,M13,141.9,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
322,CEU5553200081,2016,M13,15472,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
323,CEU5553200082,2016,M13,290056,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
324,CEU5553229107,2016,M13,37.9,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
325,CEU5553229108,2016,M13,16.1,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
326,CEU5553229130,2016,M13,610.94,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
327,CEU5553229131,2016,M13,261,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
328,CEU5553229132,2016,M13,6.88,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
329,CEU5553229134,2016,M13,130.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
330,CEU5553229135,2016,M13,133.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
331,CEU5553229181,2016,M13,1231,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
332,CEU5553229182,2016,M13,19820,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
333,CEU5553230007,2016,M13,38,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
334,CEU5553230008,2016,M13,16.97,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
335,CEU5553230030,2016,M13,644.88,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
336,CEU5553230031,2016,M13,275.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
337,CEU5553230032,2016,M13,7.25,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
338,CEU5553230034,2016,M13,68.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
339,CEU5553230035,2016,M13,69.4,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
340,CEU5553230081,2016,M13,1196,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
341,CEU5553230082,2016,M13,20287,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
342,CEU5553240007,2016,M13,38.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
343,CEU5553240008,2016,M13,24.81,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
344,CEU5553240030,2016,M13,948.35,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
345,CEU5553240031,2016,M13,405.15,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
346,CEU5553240032,2016,M13,10.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
347,CEU5553240034,2016,M13,127.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
348,CEU5553240035,2016,M13,208.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
349,CEU5553240081,2016,M13,4208,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
350,CEU5553240082,2016,M13,104405,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
351,CEU5553241007,2016,M13,40.5,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
352,CEU5553241008,2016,M13,25.95,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
353,CEU5553241030,2016,M13,1050.77,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
354,CEU5553241031,2016,M13,448.9,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
355,CEU5553241032,2016,M13,11.09,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
356,CEU5553241034,2016,M13,114.6,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
357,CEU5553241035,2016,M13,199.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
358,CEU5553241081,2016,M13,2213,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
359,CEU5553241082,2016,M13,57433,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
360,CEU5553249007,2016,M13,36,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
361,CEU5553249008,2016,M13,23.55,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
362,CEU5553249030,2016,M13,847.7,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
363,CEU5553249031,2016,M13,362.15,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
364,CEU5553249032,2016,M13,10.06,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
365,CEU5553249034,2016,M13,146.8,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
366,CEU5553249035,2016,M13,221.2,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
367,CEU5553249081,2016,M13,1996,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
368,CEU5553249082,2016,M13,46991,NULL,ce.data.55c.FinancialActivities.ProductionEmployeeHoursAndEarnings.csv
369,CEU5000000001,2016,M13,2772,NULL,ce.data.50a.Information.Employment.csv
370,CEU5000000006,2016,M13,2235,NULL,ce.data.50a.Information.Employment.csv
371,CEU5000000010,2016,M13,1108,NULL,ce.data.50a.Information.Employment.csv
372,CEU5051100001,2016,M13,729.9,NULL,ce.data.50a.Information.Employment.csv
373,CEU5051100006,2016,M13,574.8,NULL,ce.data.50a.Information.Employment.csv
374,CEU5051100010,2016,M13,317.6,NULL,ce.data.50a.Information.Employment.csv
375,CEU5051110001,2016,M13,374.3,NULL,ce.data.50a.Information.Employment.csv
376,CEU5051110006,2016,M13,300.9,NULL,ce.data.50a.Information.Employment.csv
377,CEU5051110010,2016,M13,203.8,NULL,ce.data.50a.Information.Employment.csv
378,CEU5051111001,2016,M13,178.7,NULL,ce.data.50a.Information.Employment.csv
379,CEU5051111006,2016,M13,146.6,NULL,ce.data.50a.Information.Employment.csv
380,CEU5051111010,2016,M13,91.9,NULL,ce.data.50a.Information.Employment.csv
381,CEU5051112001,2016,M13,98,NULL,ce.data.50a.Information.Employment.csv
382,CEU5051112006,2016,M13,76.9,NULL,ce.data.50a.Information.Employment.csv
383,CEU5051112010,2016,M13,56.6,NULL,ce.data.50a.Information.Employment.csv
384,CEU5051113001,2016,M13,62.2,NULL,ce.data.50a.Information.Employment.csv
385,CEU5051113010,2016,M13,36.4,NULL,ce.data.50a.Information.Employment.csv
386,CEU5051119001,2016,M13,35.5,NULL,ce.data.50a.Information.Employment.csv
387,CEU5051120001,2016,M13,355.6,NULL,ce.data.50a.Information.Employment.csv
388,CEU5051120006,2016,M13,273.9,NULL,ce.data.50a.Information.Employment.csv
389,CEU5051120010,2016,M13,113.8,NULL,ce.data.50a.Information.Employment.csv
390,CEU5051200001,2016,M13,419.6,NULL,ce.data.50a.Information.Employment.csv
391,CEU5051200006,2016,M13,327.3,NULL,ce.data.50a.Information.Employment.csv
392,CEU5051200010,2016,M13,162.2,NULL,ce.data.50a.Information.Employment.csv
393,CEU5051211001,2016,M13,239.3,NULL,ce.data.50a.Information.Employment.csv
394,CEU5051213001,2016,M13,140,NULL,ce.data.50a.Information.Employment.csv
395,CEU5051500001,2016,M13,269.1,NULL,ce.data.50a.Information.Employment.csv
396,CEU5051500006,2016,M13,214.2,NULL,ce.data.50a.Information.Employment.csv
397,CEU5051500010,2016,M13,112.8,NULL,ce.data.50a.Information.Employment.csv
398,CEU5051510001,2016,M13,216.3,NULL,ce.data.50a.Information.Employment.csv
399,CEU5051511001,2016,M13,85.1,NULL,ce.data.50a.Information.Employment.csv
400,CEU5051511006,2016,M13,69.1,NULL,ce.data.50a.Information.Employment.csv
401,CEU5051511010,2016,M13,36.8,NULL,ce.data.50a.Information.Employment.csv
402,CEU5051512001,2016,M13,131.2,NULL,ce.data.50a.Information.Employment.csv
403,CEU5051520001,2016,M13,52.8,NULL,ce.data.50a.Information.Employment.csv
404,CEU5051700001,2016,M13,794.7,NULL,ce.data.50a.Information.Employment.csv
405,CEU5051700006,2016,M13,669.5,NULL,ce.data.50a.Information.Employment.csv
406,CEU5051700010,2016,M13,254.8,NULL,ce.data.50a.Information.Employment.csv
407,CEU5051710001,2016,M13,588.5,NULL,ce.data.50a.Information.Employment.csv
408,CEU5051710006,2016,M13,502.7,NULL,ce.data.50a.Information.Employment.csv
409,CEU5051710010,2016,M13,178.9,NULL,ce.data.50a.Information.Employment.csv
410,CEU5051720001,2016,M13,120.9,NULL,ce.data.50a.Information.Employment.csv
411,CEU5051720010,2016,M13,45.6,NULL,ce.data.50a.Information.Employment.csv
412,CEU5051790001,2016,M13,85.3,NULL,ce.data.50a.Information.Employment.csv
413,CEU5051790010,2016,M13,30.2,NULL,ce.data.50a.Information.Employment.csv
414,CEU5051791101,2016,M13,51.4,NULL,ce.data.50a.Information.Employment.csv
415,CEU5051791106,2016,M13,40.8,NULL,ce.data.50a.Information.Employment.csv
416,CEU5051791110,2016,M13,20.3,NULL,ce.data.50a.Information.Employment.csv
417,CEU5051800001,2016,M13,299.6,NULL,ce.data.50a.Information.Employment.csv
418,CEU5051800006,2016,M13,241.4,NULL,ce.data.50a.Information.Employment.csv
419,CEU5051800010,2016,M13,131.2,NULL,ce.data.50a.Information.Employment.csv
420,CEU5051900001,2016,M13,259.3,NULL,ce.data.50a.Information.Employment.csv
421,CEU5051900006,2016,M13,207.3,NULL,ce.data.50a.Information.Employment.csv
422,CEU5051900010,2016,M13,129.2,NULL,ce.data.50a.Information.Employment.csv
423,CEU5051913001,2016,M13,200.7,NULL,ce.data.50a.Information.Employment.csv
424,CEU5051919001,2016,M13,58.6,NULL,ce.data.50a.Information.Employment.csv
425,CEU4000000001,2016,M13,27233,NULL,ce.data.40a.TradeTransportationAndUtilities.Employment.csv
426,CEU4000000006,2016,M13,22882,NULL,ce.data.40a.TradeTransportationAndUtilities.Employment.csv
427,CEU4000000010,2016,M13,11063,NULL,ce.data.40a.TradeTransportationAndUtilities.Employment.csv
428,CEU4300000001,2016,M13,4989.4,NULL,ce.data.43a.TransportationAndWarehousingAndUtilities.Employment.csv
429,CEU4300000006,2016,M13,4315.7,NULL,ce.data.43a.TransportationAndWarehousingAndUtilities.Employment.csv
430,CEU4300000010,2016,M13,1216.4,NULL,ce.data.43a.TransportationAndWarehousingAndUtilities.Employment.csv
